Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
79.72,1.829,306.95163
79.73,1.829,306.96992
79.74,1.829,306.98821
79.75,1.829,307.0065
79.75,1.829,307.0065
79.76,1.829,307.02479
79.77,1.829,307.04308
79.78,1.829,307.06137
79.79,1.829,307.07966
79.8,1.829,307.09795
79.8,1.829,307.09795
79.81,1.829,307.11624
79.82,1.829,307.13453
79.83,1.829,307.15282
79.84,1.829,307.17111
79.85,1.829,307.1894
79.85,1.829,307.1894
79.86,1.829,307.20769
79.87,1.829,307.22598
79.88,1.829,307.24427
79.89,1.83,307.26257
79.9,1.83,307.28087
79.9,1.83,307.28087
79.91,1.83,307.29917
79.92,1.83,307.31747
79.93,1.83,307.33577
79.94,1.83,307.35407
79.95,1.83,307.37237
79.95,1.83,307.37237
79.96,1.83,307.39067
79.97,1.83,307.40897
79.98,1.83,307.42727
79.99,1.83,307.44557
80,1.83,307.46387
80,1.83,307.46387
80.01,1.829,307.48216
80.02,1.829,307.50045
80.03,1.829,307.51874
80.04,1.829,307.53703
80.05,1.829,307.55532
80.05,1.829,307.55532
80.06,1.83,307.57362
80.07,1.83,307.59192
80.08,1.83,307.61022
80.09,1.83,307.62852
80.1,1.83,307.64682
80.1,1.83,307.64682
80.11,1.83,307.66512
80.12,1.83,307.68342
80.13,1.83,307.70172
80.14,1.83,307.72002
80.15,1.83,307.73832
80.15,1.83,307.73832
80.16,1.831,307.75663
80.17,1.831,307.77494
80.18,1.831,307.79325
80.19,1.831,307.81156
80.2,1.831,307.82987
80.2,1.831,307.82987
80.21,1.831,307.84818
80.22,1.831,307.86649
80.23,1.831,307.8848
80.24,1.831,307.90311
80.25,1.831,307.92142
80.25,1.831,307.92142
80.26,1.831,307.93973
80.27,1.831,307.95804
80.28,1.831,307.97635
80.29,1.831,307.99466
80.3,1.831,308.01297
80.3,1.831,308.01297
80.31,1.83,308.03127
80.32,1.83,308.04957
80.33,1.83,308.06787
80.34,1.83,308.08617
80.35,1.83,308.10447
80.35,1.83,308.10447
80.36,1.83,308.12277
80.37,1.831,308.14108
80.38,1.831,308.15939
80.39,1.831,308.1777
80.4,1.831,308.19601
80.4,1.831,308.19601
80.41,1.831,308.21432
80.42,1.831,308.23263
80.43,1.831,308.25094
80.44,1.831,308.26925
80.45,1.831,308.28756
80.45,1.831,308.28756
80.46,1.831,308.30587
80.47,1.831,308.32418
80.48,1.831,308.34249
80.49,1.831,308.3608
80.5,1.832,308.37912
80.5,1.832,308.37912
80.51,1.831,308.39743
80.52,1.831,308.41574
80.53,1.831,308.43405
80.54,1.831,308.45236
80.55,1.83,308.47066
80.55,1.83,308.47066
80.56,1.83,308.48896
80.57,1.831,308.50727
80.58,1.831,308.52558
80.59,1.831,308.54389
80.6,1.832,308.56221
80.6,1.832,308.56221
80.61,1.832,308.58053
80.62,1.832,308.59885
80.63,1.832,308.61717
80.64,1.832,308.63549
80.65,1.832,308.65381
80.65,1.831,308.65381
80.66,1.831,308.67212
80.67,1.831,308.69043
80.68,1.831,308.70874
80.69,1.831,308.72705
80.69,1.831,308.72705
80.7,1.831,308.74536
80.71,1.831,308.76367
80.72,1.831,308.78198
80.73,1.831,308.80029
80.74,1.831,308.8186
80.75,1.831,308.83691
80.75,1.831,308.83691
80.76,1.831,308.85522
80.77,1.831,308.87353
80.78,1.831,308.89184
80.79,1.831,308.91015
80.8,1.831,308.92846
80.8,1.831,308.92846
80.81,1.831,308.94677
80.82,1.831,308.96508
80.83,1.831,308.98339
80.84,1.831,309.0017
80.85,1.831,309.02001
80.85,1.831,309.02001
80.86,1.831,309.03832
80.87,1.832,309.05664
80.88,1.832,309.07496
80.89,1.832,309.09328
80.9,1.832,309.1116
80.9,1.832,309.1116
80.91,1.832,309.12992
80.92,1.832,309.14824
80.93,1.832,309.16656
80.94,1.832,309.18488
80.95,1.832,309.2032
80.95,1.831,309.2032
80.96,1.831,309.22151
80.97,1.831,309.23982
80.98,1.831,309.25813
80.99,1.83,309.27643
81,1.83,309.29473
81,1.831,309.29473
81.01,1.831,309.31304
81.02,1.831,309.33135
81.03,1.831,309.34966
81.04,1.832,309.36798
81.05,1.832,309.3863
81.05,1.832,309.3863
81.06,1.832,309.40462
81.07,1.832,309.42294
81.08,1.832,309.44126
81.09,1.832,309.45958
81.1,1.832,309.4779
81.1,1.833,309.4779
81.11,1.833,309.49623
81.12,1.833,309.51456
81.13,1.833,309.53289
81.14,1.833,309.55122
81.15,1.833,309.56955
81.15,1.832,309.56955
81.16,1.832,309.58787
81.17,1.832,309.60619
81.18,1.832,309.62451
81.19,1.832,309.64283
81.2,1.832,309.66115
81.2,1.831,309.66115
81.21,1.831,309.67946
81.22,1.831,309.69777
81.23,1.831,309.71608
81.24,1.831,309.73439
81.25,1.831,309.7527
81.25,1.832,309.7527
81.26,1.832,309.77102
81.27,1.832,309.78934
81.28,1.832,309.80766
81.29,1.833,309.82599
81.3,1.833,309.84432
81.3,1.833,309.84432
81.31,1.833,309.86265
81.32,1.833,309.88098
81.33,1.833,309.89931
81.34,1.833,309.91764
81.35,1.833,309.93597
81.36,1.833,309.9543
81.36,1.833,309.9543
81.37,1.833,309.97263
81.38,1.833,309.99096
81.39,1.834,310.0093
81.4,1.834,310.02764
81.4,1.834,310.02764
81.41,1.834,310.04598
81.42,1.834,310.06432
81.43,1.834,310.08266
81.44,1.834,310.101
81.45,1.834,310.11934
81.45,1.834,310.11934
81.46,1.834,310.13768
81.47,1.834,310.15602
81.48,1.834,310.17436
81.49,1.834,310.1927
81.5,1.834,310.21104
81.51,1.834,310.22938
81.51,1.834,310.22938
81.52,1.834,310.24772
81.53,1.834,310.26606
81.54,1.835,310.28441
81.55,1.835,310.30276
81.55,1.835,310.30276
81.56,1.835,310.32111
81.57,1.835,310.33946
81.58,1.836,310.35782
81.59,1.835,310.37617
81.6,1.835,310.39452
81.6,1.835,310.39452
81.61,1.835,310.41287
81.62,1.835,310.43122
81.63,1.835,310.44957
81.64,1.835,310.46792
81.65,1.835,310.48627
81.66,1.835,310.50462
81.66,1.835,310.50462
81.67,1.835,310.52297
81.68,1.835,310.54132
81.69,1.835,310.55967
81.7,1.835,310.57802
81.7,1.835,310.57802
81.71,1.835,310.59637
81.72,1.836,310.61473
81.73,1.836,310.63309
81.74,1.836,310.65145
81.75,1.837,310.66982
81.75,1.837,310.66982
81.76,1.837,310.68819
81.77,1.837,310.70656
81.78,1.838,310.72494
81.79,1.838,310.74332
81.8,1.838,310.7617
81.8,1.838,310.7617
81.81,1.838,310.78008
81.82,1.838,310.79846
81.83,1.838,310.81684
81.84,1.838,310.83522
81.85,1.838,310.8536
81.85,1.839,310.8536
81.86,1.839,310.87199
81.87,1.839,310.89038
81.88,1.839,310.90877
81.89,1.839,310.92716
81.9,1.839,310.94555
81.9,1.839,310.94555
81.91,1.838,310.96393
81.92,1.838,310.98231
81.93,1.838,311.00069
81.94,1.838,311.01907
81.95,1.838,311.03745
81.95,1.838,311.03745
81.96,1.838,311.05583
81.97,1.839,311.07422
81.98,1.839,311.09261
81.99,1.839,311.111
82,1.839,311.12939
82,1.839,311.12939
82.01,1.84,311.14779
82.02,1.839,311.16618
82.03,1.84,311.18458
82.04,1.84,311.20298
82.05,1.839,311.22137
82.05,1.839,311.22137
82.06,1.84,311.23977
82.07,1.84,311.25817
82.08,1.84,311.27657
82.09,1.839,311.29496
82.1,1.839,311.31335
82.1,1.839,311.31335
82.11,1.839,311.33174
82.12,1.839,311.35013
82.13,1.839,311.36852
82.14,1.839,311.38691
82.15,1.84,311.40531
82.15,1.84,311.40531
82.16,1.84,311.42371
82.17,1.84,311.44211
82.18,1.84,311.46051
82.19,1.84,311.47891
82.2,1.84,311.49731
82.2,1.84,311.49731
82.21,1.84,311.51571
82.22,1.84,311.53411
82.23,1.84,311.55251
82.24,1.84,311.57091
82.25,1.84,311.58931
82.25,1.84,311.58931
82.26,1.84,311.60771
82.27,1.84,311.62611
82.28,1.84,311.64451
82.29,1.839,311.6629
82.3,1.839,311.68129
82.3,1.839,311.68129
82.31,1.839,311.69968
82.32,1.839,311.71807
82.33,1.839,311.73646
82.34,1.839,311.75485
82.35,1.84,311.77325
82.35,1.84,311.77325
82.36,1.84,311.79165
82.37,1.84,311.81005
82.38,1.84,311.82845
82.39,1.84,311.84685
82.39,1.839,311.84685
82.4,1.839,311.86524
82.41,1.839,311.88363
82.42,1.839,311.90202
82.43,1.839,311.92041
82.44,1.84,311.93881
82.45,1.84,311.95721
82.45,1.84,311.95721
82.46,1.84,311.97561
82.47,1.84,311.99401
82.48,1.84,312.01241
82.49,1.839,312.0308
82.5,1.839,312.04919
82.5,1.839,312.04919
82.51,1.839,312.06758
82.52,1.839,312.08597
82.53,1.839,312.10436
82.54,1.84,312.12276
82.55,1.84,312.14116
82.55,1.839,312.14116
82.56,1.839,312.15955
82.57,1.839,312.17794
82.58,1.839,312.19633
82.59,1.839,312.21472
82.6,1.839,312.23311
82.6,1.839,312.23311
82.61,1.839,312.2515
82.62,1.839,312.26989
82.63,1.839,312.28828
82.64,1.839,312.30667
82.65,1.839,312.32506
82.65,1.839,312.32506
82.66,1.84,312.34346
82.67,1.84,312.36186
82.68,1.84,312.38026
82.69,1.84,312.39866
82.7,1.839,312.41705
82.7,1.839,312.41705
82.71,1.839,312.43544
82.72,1.839,312.45383
82.73,1.839,312.47222
82.74,1.839,312.49061
82.74,1.838,312.49061
82.75,1.838,312.50899
82.76,1.838,312.52737
82.77,1.838,312.54575
82.78,1.838,312.56413
82.79,1.838,312.58251
82.8,1.838,312.60089
82.8,1.838,312.60089
82.81,1.838,312.61927
82.82,1.838,312.63765
82.83,1.838,312.65603
82.84,1.839,312.67442
82.85,1.839,312.69281
82.85,1.839,312.69281
82.86,1.838,312.71119
82.87,1.838,312.72957
82.88,1.838,312.74795
82.89,1.838,312.76633
82.9,1.837,312.7847
82.9,1.837,312.7847
82.91,1.837,312.80307
82.92,1.837,312.82144
82.93,1.837,312.83981
82.94,1.837,312.85818
82.94,1.838,312.85818
82.95,1.838,312.87656
82.96,1.838,312.89494
82.97,1.838,312.91332
82.98,1.838,312.9317
82.99,1.839,312.95009
83,1.839,312.96848
83,1.839,312.96848
83.01,1.839,312.98687
83.02,1.839,313.00526
83.03,1.839,313.02365
83.04,1.839,313.04204
83.05,1.839,313.06043
83.05,1.839,313.06043
83.06,1.839,313.07882
83.07,1.839,313.09721
83.08,1.839,313.1156
83.09,1.839,313.13399
83.09,1.839,313.13399
83.1,1.838,313.15237
83.11,1.838,313.17075
83.12,1.838,313.18913
83.13,1.838,313.20751
83.14,1.838,313.22589
83.15,1.838,313.24427
83.15,1.838,313.24427
83.16,1.838,313.26265
83.17,1.838,313.28103
83.18,1.838,313.29941
83.19,1.838,313.31779
83.2,1.838,313.33617
83.2,1.838,313.33617
83.21,1.838,313.35455
83.22,1.838,313.37293
83.23,1.838,313.39131
83.24,1.838,313.40969
83.25,1.838,313.42807
83.25,1.838,313.42807
83.26,1.838,313.44645
83.27,1.838,313.46483
83.28,1.838,313.48321
83.29,1.838,313.50159
83.3,1.838,313.51997
83.3,1.838,313.51997
83.31,1.838,313.53835
83.32,1.838,313.55673
83.33,1.838,313.57511
83.34,1.838,313.59349
83.35,1.839,313.61188
83.35,1.839,313.61188
83.36,1.839,313.63027
83.37,1.839,313.64866
83.38,1.839,313.66705
83.39,1.839,313.68544
83.4,1.839,313.70383
83.4,1.839,313.70383
83.41,1.839,313.72222
83.42,1.839,313.74061
83.43,1.839,313.759
83.44,1.839,313.77739
83.45,1.838,313.79577
83.45,1.838,313.79577
83.46,1.838,313.81415
83.47,1.838,313.83253
83.48,1.839,313.85092
83.49,1.839,313.86931
83.5,1.839,313.8877
83.5,1.839,313.8877
83.51,1.839,313.90609
83.52,1.84,313.92449
83.53,1.84,313.94289
83.54,1.839,313.96128
83.55,1.839,313.97967
83.55,1.839,313.97967
83.56,1.839,313.99806
83.57,1.839,314.01645
83.58,1.839,314.03484
83.59,1.839,314.05323
83.6,1.839,314.07162
83.6,1.839,314.07162
83.61,1.839,314.09001
83.62,1.839,314.1084
83.63,1.838,314.12678
83.64,1.838,314.14516
83.65,1.839,314.16355
83.65,1.839,314.16355
83.66,1.839,314.18194
83.67,1.839,314.20033
83.68,1.839,314.21872
83.69,1.84,314.23712
83.69,1.84,314.23712
83.7,1.84,314.25552
83.71,1.84,314.27392
83.72,1.841,314.29233
83.73,1.841,314.31074
83.74,1.84,314.32914
83.74,1.84,314.32914
83.75,1.84,314.34754
83.76,1.84,314.36594
83.77,1.84,314.38434
83.78,1.84,314.40274
83.79,1.841,314.42115
83.8,1.841,314.43956
83.8,1.841,314.43956
83.81,1.841,314.45797
83.82,1.841,314.47638
83.83,1.841,314.49479
83.84,1.841,314.5132
83.85,1.84,314.5316
83.85,1.84,314.5316
83.86,1.84,314.55
83.87,1.84,314.5684
83.88,1.84,314.5868
83.89,1.84,314.6052
83.9,1.84,314.6236
83.9,1.841,314.6236
83.91,1.841,314.64201
83.92,1.841,314.66042
83.93,1.842,314.67884
83.94,1.842,314.69726
83.95,1.842,314.71568
83.95,1.842,314.71568
83.96,1.842,314.7341
83.97,1.842,314.75252
83.98,1.841,314.77093
83.99,1.841,314.78934
84,1.841,314.80775
84,1.841,314.80775
84.01,1.841,314.82616
84.02,1.841,314.84457
84.03,1.841,314.86298
84.04,1.841,314.88139
84.05,1.841,314.8998
84.05,1.841,314.8998
84.06,1.841,314.91821
84.07,1.841,314.93662
84.08,1.841,314.95503
84.09,1.841,314.97344
84.1,1.842,314.99186
84.1,1.842,314.99186
84.11,1.842,315.01028
84.12,1.842,315.0287
84.13,1.842,315.04712
84.14,1.843,315.06555
84.15,1.843,315.08398
84.15,1.843,315.08398
84.16,1.843,315.10241
84.17,1.843,315.12084
84.18,1.843,315.13927
84.19,1.843,315.1577
84.2,1.843,315.17613
84.2,1.843,315.17613
84.21,1.843,315.19456
84.22,1.843,315.21299
84.23,1.843,315.23142
84.24,1.843,315.24985
84.25,1.843,315.26828
84.25,1.843,315.26828
84.26,1.844,315.28672
84.27,1.844,315.30516
84.28,1.844,315.3236
84.29,1.844,315.34204
84.29,1.844,315.34204
84.3,1.844,315.36048
84.31,1.844,315.37892
84.32,1.844,315.39736
84.33,1.844,315.4158
84.34,1.844,315.43424
84.35,1.844,315.45268
84.35,1.844,315.45268
84.36,1.844,315.47112
84.37,1.844,315.48956
84.38,1.844,315.508
84.39,1.844,315.52644
84.4,1.844,315.54488
84.4,1.844,315.54488
84.41,1.844,315.56332
84.42,1.844,315.58176
84.43,1.844,315.6002
84.44,1.845,315.61865
84.45,1.845,315.6371
84.45,1.845,315.6371
84.46,1.845,315.65555
84.47,1.845,315.674
84.48,1.845,315.69245
84.49,1.845,315.7109
84.5,1.845,315.72935
84.5,1.845,315.72935
84.51,1.845,315.7478
84.52,1.845,315.76625
84.53,1.846,315.78471
84.54,1.846,315.80317
84.55,1.846,315.82163
84.55,1.846,315.82163
84.56,1.846,315.84009
84.57,1.846,315.85855
84.58,1.846,315.87701
84.59,1.846,315.89547
84.6,1.846,315.91393
84.6,1.846,315.91393
84.61,1.846,315.93239
84.62,1.846,315.95085
84.63,1.846,315.96931
84.64,1.846,315.98777
84.64,1.846,315.98777
84.65,1.846,316.00623
84.66,1.846,316.02469
84.67,1.846,316.04315
84.68,1.846,316.06161
84.69,1.846,316.08007
84.7,1.846,316.09853
84.7,1.846,316.09853
84.71,1.846,316.11699
84.72,1.845,316.13544
84.73,1.845,316.15389
84.74,1.845,316.17234
84.75,1.846,316.1908
84.75,1.846,316.1908
84.76,1.846,316.20926
84.77,1.846,316.22772
84.78,1.846,316.24618
84.79,1.846,316.26464
84.8,1.846,316.2831
84.8,1.845,316.2831
84.81,1.845,316.30155
84.82,1.845,316.32
84.83,1.845,316.33845
84.84,1.845,316.3569
84.85,1.845,316.37535
84.85,1.845,316.37535
84.86,1.846,316.39381
84.87,1.846,316.41227
84.88,1.847,316.43074
84.89,1.847,316.44921
84.9,1.847,316.46768
84.9,1.847,316.46768
84.91,1.847,316.48615
84.92,1.847,316.50462
84.93,1.846,316.52308
84.94,1.846,316.54154
84.95,1.845,316.55999
84.95,1.845,316.55999
84.96,1.845,316.57844
84.97,1.844,316.59688
84.98,1.844,316.61532
84.99,1.845,316.63377
85,1.845,316.65222
85,1.845,316.65222
85.01,1.845,316.67067
85.02,1.846,316.68913
85.03,1.846,316.70759
85.04,1.846,316.72605
85.05,1.846,316.74451
85.05,1.846,316.74451
85.06,1.846,316.76297
85.07,1.846,316.78143
85.08,1.846,316.79989
85.09,1.845,316.81834
85.1,1.845,316.83679
85.1,1.845,316.83679
85.11,1.845,316.85524
85.12,1.845,316.87369
85.13,1.845,316.89214
85.14,1.845,316.91059
85.15,1.845,316.92904
85.15,1.845,316.92904
85.16,1.846,316.9475
85.17,1.846,316.96596
85.18,1.846,316.98442
85.19,1.846,317.00288
85.2,1.846,317.02134
85.2,1.846,317.02134
85.21,1.846,317.0398
85.22,1.846,317.05826
85.23,1.846,317.07672
85.24,1.846,317.09518
85.25,1.846,317.11364
85.25,1.846,317.11364
85.26,1.846,317.1321
85.27,1.846,317.15056
85.28,1.847,317.16903
85.29,1.846,317.18749
85.3,1.846,317.20595
85.3,1.846,317.20595
85.31,1.846,317.22441
85.32,1.846,317.24287
85.33,1.846,317.26133
85.34,1.846,317.27979
85.35,1.846,317.29825
85.35,1.846,317.29825
85.36,1.846,317.31671
85.37,1.847,317.33518
85.38,1.847,317.35365
85.39,1.847,317.37212
85.4,1.847,317.39059
85.4,1.848,317.39059
85.41,1.848,317.40907
85.42,1.848,317.42755
85.43,1.848,317.44603
85.44,1.848,317.46451
85.45,1.848,317.48299
85.45,1.848,317.48299
85.46,1.848,317.50147
85.47,1.848,317.51995
85.48,1.848,317.53843
85.49,1.848,317.55691
85.5,1.848,317.57539
85.51,1.847,317.59386
85.51,1.847,317.59386
85.52,1.847,317.61233
85.53,1.847,317.6308
85.54,1.847,317.64927
85.55,1.847,317.66774
85.55,1.847,317.66774
85.56,1.848,317.68622
85.57,1.848,317.7047
85.58,1.848,317.72318
85.59,1.848,317.74166
85.6,1.848,317.76014
85.6,1.848,317.76014
85.61,1.848,317.77862
85.62,1.848,317.7971
85.63,1.848,317.81558
85.64,1.849,317.83407
85.65,1.849,317.85256
85.65,1.849,317.85256
85.66,1.849,317.87105
85.67,1.849,317.88954
85.68,1.849,317.90803
85.69,1.849,317.92652
85.7,1.849,317.94501
85.7,1.849,317.94501
85.71,1.849,317.9635
85.72,1.849,317.98199
85.73,1.849,318.00048
85.74,1.849,318.01897
85.75,1.849,318.03746
85.75,1.849,318.03746
85.76,1.849,318.05595
85.77,1.85,318.07445
85.78,1.85,318.09295
85.79,1.85,318.11145
85.8,1.85,318.12995
85.8,1.85,318.12995
85.81,1.85,318.14845
85.82,1.85,318.16695
85.83,1.85,318.18545
85.84,1.85,318.20395
85.85,1.85,318.22245
85.85,1.85,318.22245
85.86,1.85,318.24095
85.87,1.85,318.25945
85.88,1.85,318.27795
85.89,1.85,318.29645
85.9,1.85,318.31495
85.9,1.849,318.31495
85.91,1.849,318.33344
85.92,1.849,318.35193
85.93,1.849,318.37042
85.94,1.85,318.38892
85.95,1.85,318.40742
85.95,1.85,318.40742
85.96,1.851,318.42593
85.97,1.851,318.44444
85.98,1.851,318.46295
85.99,1.852,318.48147
86,1.852,318.49999
86,1.852,318.49999
86.01,1.852,318.51851
86.02,1.851,318.53702
86.03,1.851,318.55553
86.04,1.851,318.57404
86.05,1.851,318.59255
86.05,1.85,318.59255
86.06,1.851,318.61106
86.07,1.851,318.62957
86.08,1.851,318.64808
86.09,1.851,318.66659
86.1,1.852,318.68511
86.1,1.852,318.68511
86.11,1.852,318.70363
86.12,1.852,318.72215
86.13,1.852,318.74067
86.14,1.852,318.75919
86.15,1.851,318.7777
86.15,1.851,318.7777
86.16,1.851,318.79621
86.17,1.851,318.81472
86.18,1.851,318.83323
86.19,1.851,318.85174
86.2,1.851,318.87025
86.2,1.851,318.87025
86.21,1.851,318.88876
86.22,1.851,318.90727
86.23,1.852,318.92579
86.24,1.852,318.94431
86.25,1.852,318.96283
86.25,1.852,318.96283
86.26,1.852,318.98135
86.27,1.852,318.99987
86.28,1.851,319.01838
86.29,1.851,319.03689
86.3,1.851,319.0554
86.3,1.851,319.0554
86.31,1.852,319.07392
86.32,1.852,319.09244
86.33,1.852,319.11096
86.34,1.852,319.12948
86.35,1.852,319.148
86.35,1.852,319.148
86.36,1.852,319.16652
86.37,1.852,319.18504
86.38,1.851,319.20355
86.39,1.851,319.22206
86.39,1.851,319.22206
86.4,1.851,319.24057
86.41,1.85,319.25907
86.42,1.85,319.27757
86.43,1.85,319.29607
86.44,1.85,319.31457
86.45,1.85,319.33307
86.45,1.85,319.33307
86.46,1.85,319.35157
86.47,1.85,319.37007
86.48,1.851,319.38858
86.49,1.851,319.40709
86.5,1.851,319.4256
86.5,1.851,319.4256
86.51,1.851,319.44411
86.52,1.851,319.46262
86.53,1.851,319.48113
86.54,1.851,319.49964
86.54,1.851,319.49964
86.55,1.851,319.51815
86.56,1.85,319.53665
86.57,1.85,319.55515
86.58,1.85,319.57365
86.59,1.85,319.59215
86.6,1.85,319.61065
86.6,1.85,319.61065
86.61,1.85,319.62915
86.62,1.85,319.64765
86.63,1.85,319.66615
86.64,1.85,319.68465
86.64,1.85,319.68465
86.65,1.85,319.70315
86.66,1.85,319.72165
86.67,1.85,319.74015
86.68,1.85,319.75865
86.69,1.85,319.77715
86.7,1.85,319.79565
86.7,1.85,319.79565
86.71,1.85,319.81415
86.72,1.85,319.83265
86.73,1.85,319.85115
86.74,1.85,319.86965
86.75,1.85,319.88815
86.75,1.85,319.88815
86.76,1.85,319.90665
86.77,1.85,319.92515
86.78,1.85,319.94365
86.79,1.85,319.96215
86.8,1.85,319.98065
86.8,1.849,319.98065
86.81,1.849,319.99914
86.82,1.849,320.01763
86.83,1.849,320.03612
86.84,1.849,320.05461
86.84,1.849,320.05461
86.85,1.849,320.0731
86.86,1.85,320.0916
86.87,1.849,320.11009
86.88,1.849,320.12858
86.89,1.849,320.14707
86.89,1.849,320.14707
86.9,1.849,320.16556
86.91,1.85,320.18406
86.92,1.85,320.20256
86.93,1.85,320.22106
86.94,1.85,320.23956
86.95,1.85,320.25806
86.95,1.85,320.25806
86.96,1.85,320.27656
86.97,1.85,320.29506
86.98,1.85,320.31356
86.99,1.85,320.33206
87,1.85,320.35056
87,1.85,320.35056
87.01,1.85,320.36906
87.02,1.85,320.38756
87.03,1.85,320.40606
87.04,1.85,320.42456
87.05,1.85,320.44306
87.05,1.85,320.44306
87.06,1.85,320.46156
87.07,1.85,320.48006
87.08,1.85,320.49856
87.09,1.85,320.51706
87.1,1.85,320.53556
87.1,1.85,320.53556
87.11,1.849,320.55405
87.12,1.849,320.57254
87.13,1.849,320.59103
87.14,1.849,320.60952
87.15,1.849,320.62801
87.15,1.85,320.62801
87.16,1.85,320.64651
87.17,1.85,320.66501
87.18,1.851,320.68352
87.19,1.851,320.70203
87.2,1.851,320.72054
87.2,1.851,320.72054
87.21,1.851,320.73905
87.22,1.851,320.75756
87.23,1.851,320.77607
87.24,1.851,320.79458
87.25,1.851,320.81309
87.25,1.851,320.81309
87.26,1.851,320.8316
87.27,1.851,320.85011
87.28,1.852,320.86863
87.29,1.852,320.88715
87.3,1.852,320.90567
87.3,1.852,320.90567
87.31,1.853,320.9242
87.32,1.853,320.94273
87.33,1.852,320.96125
87.34,1.852,320.97977
87.35,1.852,320.99829
87.35,1.852,320.99829
87.36,1.852,321.01681
87.37,1.852,321.03533
87.38,1.852,321.05385
87.39,1.852,321.07237
87.4,1.852,321.09089
87.4,1.853,321.09089
87.41,1.853,321.10942
87.42,1.853,321.12795
87.43,1.854,321.14649
87.44,1.854,321.16503
87.45,1.854,321.18357
87.45,1.854,321.18357
87.46,1.854,321.20211
87.47,1.854,321.22065
87.48,1.854,321.23919
87.49,1.854,321.25773
87.5,1.854,321.27627
87.5,1.854,321.27627
87.51,1.854,321.29481
87.52,1.854,321.31335
87.53,1.854,321.33189
87.54,1.854,321.35043
87.55,1.854,321.36897
87.55,1.854,321.36897
87.56,1.854,321.38751
87.57,1.854,321.40605
87.58,1.854,321.42459
87.59,1.854,321.44313
87.6,1.854,321.46167
87.6,1.854,321.46167
87.61,1.855,321.48022
87.62,1.855,321.49877
87.63,1.855,321.51732
87.64,1.855,321.53587
87.65,1.855,321.55442
87.65,1.855,321.55442
87.66,1.855,321.57297
87.67,1.855,321.59152
87.68,1.856,321.61008
87.69,1.856,321.62864
87.7,1.856,321.6472
87.7,1.856,321.6472
87.71,1.856,321.66576
87.72,1.856,321.68432
87.73,1.856,321.70288
87.74,1.856,321.72144
87.75,1.856,321.74
87.75,1.856,321.74
87.76,1.856,321.75856
87.77,1.856,321.77712
87.78,1.855,321.79567
87.79,1.856,321.81423
87.8,1.856,321.83279
87.8,1.856,321.83279
87.81,1.856,321.85135
87.82,1.857,321.86992
87.83,1.857,321.88849
87.84,1.857,321.90706
87.85,1.857,321.92563
87.85,1.858,321.92563
87.86,1.858,321.94421
87.87,1.857,321.96278
87.88,1.857,321.98135
87.89,1.857,321.99992
87.9,1.857,322.01849
87.9,1.858,322.01849
87.91,1.858,322.03707
87.92,1.858,322.05565
87.93,1.858,322.07423
87.94,1.858,322.09281
87.95,1.858,322.11139
87.95,1.858,322.11139
87.96,1.858,322.12997
87.97,1.858,322.14855
87.98,1.858,322.16713
87.99,1.858,322.18571
88,1.858,322.20429
88,1.858,322.20429
88.01,1.858,322.22287
88.02,1.858,322.24145
88.03,1.858,322.26003
88.04,1.858,322.27861
88.05,1.859,322.2972
88.05,1.859,322.2972
88.06,1.859,322.31579
88.07,1.859,322.33438
88.08,1.859,322.35297
88.09,1.859,322.37156
88.1,1.859,322.39015
88.1,1.859,322.39015
