Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
47.42,2.176,44.68825
47.43,2.177,44.71002
47.44,2.178,44.7318
47.44,2.179,44.7318
47.45,2.18,44.7536
47.46,2.181,44.77541
47.47,2.182,44.79723
47.48,2.182,44.81905
47.48,2.182,44.81905
47.49,2.182,44.84087
47.5,2.183,44.8627
47.51,2.183,44.88453
47.52,2.184,44.90637
47.53,2.184,44.92821
47.54,2.184,44.95005
47.54,2.184,44.95005
47.55,2.185,44.9719
47.56,2.185,44.99375
47.57,2.185,45.0156
47.58,2.186,45.03746
47.58,2.187,45.03746
47.59,2.187,45.05933
47.6,2.188,45.08121
47.61,2.189,45.1031
47.62,2.19,45.125
47.63,2.19,45.1469
47.63,2.189,45.1469
47.64,2.19,45.1688
47.65,2.189,45.19069
47.66,2.189,45.21258
47.67,2.189,45.23447
47.68,2.19,45.25637
47.68,2.191,45.25637
47.69,2.192,45.27829
47.7,2.194,45.30023
47.71,2.195,45.32218
47.72,2.196,45.34414
47.72,2.196,45.34414
47.73,2.197,45.36611
47.74,2.197,45.38808
47.75,2.198,45.41006
47.76,2.198,45.43204
47.77,2.198,45.45402
47.78,2.198,45.476
47.78,2.199,45.476
47.79,2.199,45.49799
47.8,2.199,45.51998
47.81,2.199,45.54197
47.82,2.199,45.56396
47.82,2.199,45.56396
47.83,2.199,45.58595
47.84,2.2,45.60795
47.85,2.2,45.62995
47.86,2.2,45.65195
47.87,2.201,45.67396
47.87,2.201,45.67396
47.88,2.202,45.69598
47.89,2.202,45.718
47.9,2.203,45.74003
47.91,2.203,45.76206
47.92,2.203,45.78409
47.93,2.203,45.80612
47.93,2.203,45.80612
47.94,2.203,45.82815
47.95,2.202,45.85017
47.96,2.202,45.87219
47.97,2.202,45.89421
47.98,2.202,45.91623
47.98,2.203,45.91623
47.99,2.203,45.93826
48,2.204,45.9603
48.01,2.204,45.98234
48.02,2.205,46.00439
48.03,2.205,46.02644
48.03,2.205,46.02644
48.04,2.206,46.0485
48.05,2.206,46.07056
48.06,2.206,46.09262
48.07,2.206,46.11468
48.08,2.206,46.13674
48.08,2.205,46.13674
48.09,2.205,46.15879
48.1,2.205,46.18084
48.11,2.206,46.2029
48.12,2.206,46.22496
48.13,2.206,46.24702
48.13,2.206,46.24702
48.14,2.206,46.26908
48.15,2.206,46.29114
48.16,2.206,46.3132
48.17,2.206,46.33526
48.18,2.206,46.35732
48.18,2.206,46.35732
48.19,2.206,46.37938
48.2,2.205,46.40143
48.21,2.205,46.42348
48.22,2.205,46.44553
48.22,2.205,46.44553
48.23,2.204,46.46757
48.24,2.204,46.48961
48.25,2.204,46.51165
48.26,2.204,46.53369
48.27,2.204,46.55573
48.27,2.204,46.55573
48.28,2.204,46.57777
48.29,2.204,46.59981
48.3,2.204,46.62185
48.31,2.204,46.64389
48.32,2.204,46.66593
48.33,2.203,46.68796
48.33,2.203,46.68796
48.34,2.203,46.70999
48.35,2.204,46.73203
48.36,2.204,46.75407
48.37,2.204,46.77611
48.38,2.204,46.79815
48.38,2.204,46.79815
48.39,2.204,46.82019
48.4,2.204,46.84223
48.41,2.205,46.86428
48.42,2.205,46.88633
48.43,2.206,46.90839
48.43,2.206,46.90839
48.44,2.207,46.93046
48.45,2.207,46.95253
48.46,2.207,46.9746
48.47,2.207,46.99667
48.47,2.207,46.99667
48.48,2.207,47.01874
48.49,2.207,47.04081
48.5,2.207,47.06288
48.51,2.206,47.08494
48.52,2.206,47.107
48.52,2.205,47.107
48.53,2.205,47.12905
48.54,2.205,47.1511
48.55,2.205,47.17315
48.56,2.205,47.1952
48.57,2.205,47.21725
48.58,2.205,47.2393
48.58,2.205,47.2393
48.59,2.205,47.26135
48.6,2.205,47.2834
48.61,2.205,47.30545
48.62,2.204,47.32749
48.63,2.204,47.34953
48.63,2.205,47.34953
48.64,2.205,47.37158
48.65,2.205,47.39363
48.66,2.205,47.41568
48.67,2.205,47.43773
48.68,2.206,47.45979
48.68,2.206,47.45979
48.69,2.206,47.48185
48.7,2.206,47.50391
48.71,2.205,47.52596
48.72,2.205,47.54801
48.73,2.204,47.57005
48.73,2.204,47.57005
48.74,2.204,47.59209
48.75,2.204,47.61413
48.76,2.204,47.63617
48.77,2.204,47.65821
48.78,2.204,47.68025
48.78,2.204,47.68025
48.79,2.205,47.7023
48.8,2.205,47.72435
48.81,2.205,47.7464
48.82,2.205,47.76845
48.83,2.205,47.7905
48.83,2.205,47.7905
48.84,2.205,47.81255
48.85,2.205,47.8346
48.86,2.205,47.85665
48.87,2.205,47.8787
48.88,2.205,47.90075
48.88,2.205,47.90075
48.89,2.205,47.9228
48.9,2.205,47.94485
48.91,2.205,47.9669
48.92,2.205,47.98895
48.93,2.206,48.01101
48.93,2.206,48.01101
48.94,2.206,48.03307
48.95,2.206,48.05513
48.96,2.206,48.07719
48.97,2.206,48.09925
48.98,2.206,48.12131
48.98,2.206,48.12131
48.99,2.206,48.14337
49,2.207,48.16544
49.01,2.207,48.18751
49.02,2.207,48.20958
49.03,2.208,48.23166
49.03,2.209,48.23166
49.04,2.209,48.25375
49.05,2.209,48.27584
49.06,2.21,48.29794
49.07,2.21,48.32004
49.08,2.21,48.34214
49.08,2.21,48.34214
49.09,2.211,48.36425
49.1,2.211,48.38636
49.11,2.211,48.40847
49.12,2.211,48.43058
49.13,2.211,48.45269
49.14,2.212,48.47481
49.14,2.212,48.47481
49.15,2.213,48.49694
49.16,2.213,48.51907
49.17,2.213,48.5412
49.17,2.214,48.5412
49.18,2.214,48.56334
49.19,2.215,48.58549
49.2,2.216,48.60765
49.21,2.216,48.62981
49.22,2.217,48.65198
49.23,2.217,48.67415
49.23,2.218,48.67415
49.24,2.218,48.69633
49.25,2.219,48.71852
49.26,2.219,48.74071
49.27,2.219,48.7629
49.28,2.219,48.78509
49.28,2.22,48.78509
49.29,2.22,48.80729
49.3,2.221,48.8295
49.31,2.221,48.85171
49.32,2.222,48.87393
49.33,2.222,48.89615
49.33,2.223,48.89615
49.34,2.223,48.91838
49.35,2.224,48.94062
49.36,2.224,48.96286
49.37,2.225,48.98511
49.38,2.226,49.00737
49.38,2.227,49.00737
49.39,2.228,49.02965
49.4,2.229,49.05194
49.41,2.23,49.07424
49.42,2.231,49.09655
49.43,2.233,49.11888
49.43,2.235,49.11888
49.44,2.237,49.14125
49.45,2.238,49.16363
49.46,2.238,49.18601
49.47,2.238,49.20839
49.48,2.238,49.23077
49.48,2.238,49.23077
49.49,2.238,49.25315
49.5,2.238,49.27553
49.51,2.238,49.29791
49.52,2.239,49.3203
49.53,2.241,49.34271
49.53,2.243,49.34271
49.54,2.245,49.36516
49.55,2.247,49.38763
49.56,2.248,49.41011
49.57,2.25,49.43261
49.58,2.251,49.45512
49.58,2.251,49.45512
49.59,2.252,49.47764
49.6,2.252,49.50016
49.61,2.253,49.52269
49.62,2.254,49.54523
49.63,2.254,49.56777
49.63,2.254,49.56777
49.64,2.255,49.59032
49.65,2.256,49.61288
49.66,2.257,49.63545
49.67,2.258,49.65803
49.68,2.258,49.68061
49.68,2.26,49.68061
49.69,2.261,49.70322
49.7,2.263,49.72585
49.71,2.264,49.74849
49.72,2.266,49.77115
49.72,2.268,49.77115
49.73,2.269,49.79384
49.74,2.271,49.81655
49.75,2.271,49.83926
49.76,2.272,49.86198
49.77,2.273,49.88471
49.78,2.275,49.90746
49.78,2.276,49.90746
49.79,2.278,49.93024
49.8,2.279,49.95303
49.81,2.279,49.97582
49.82,2.28,49.99862
49.82,2.28,49.99862
49.83,2.281,50.02143
49.84,2.281,50.04424
49.85,2.282,50.06706
49.86,2.282,50.08988
49.86,2.283,50.08988
49.87,2.284,50.11272
49.88,2.286,50.13558
49.89,2.287,50.15845
49.9,2.289,50.18134
49.91,2.29,50.20424
49.91,2.291,50.20424
49.92,2.291,50.22715
49.93,2.292,50.25007
49.94,2.292,50.27299
49.95,2.293,50.29592
49.96,2.293,50.31885
49.96,2.294,50.31885
49.97,2.294,50.34179
49.98,2.294,50.36473
49.99,2.294,50.38767
50,2.295,50.41062
50.01,2.296,50.43358
50.02,2.297,50.45655
50.02,2.3,50.45655
50.03,2.301,50.47956
50.04,2.303,50.50259
50.05,2.304,50.52563
50.06,2.304,50.54867
50.06,2.304,50.54867
50.07,2.304,50.57171
50.08,2.304,50.59475
50.09,2.305,50.6178
50.1,2.305,50.64085
50.11,2.306,50.66391
50.11,2.308,50.66391
50.12,2.309,50.687
50.13,2.31,50.7101
50.14,2.311,50.73321
50.15,2.312,50.75633
50.16,2.312,50.77945
50.16,2.313,50.77945
50.17,2.314,50.80259
50.18,2.314,50.82573
50.19,2.315,50.84888
50.2,2.315,50.87203
50.21,2.316,50.89519
50.21,2.317,50.89519
50.22,2.317,50.91836
50.23,2.318,50.94154
50.24,2.318,50.96472
50.25,2.319,50.98791
50.26,2.319,51.0111
50.26,2.32,51.0111
50.27,2.321,51.03431
50.28,2.321,51.05752
50.29,2.322,51.08074
50.3,2.322,51.10396
50.31,2.323,51.12719
50.31,2.323,51.12719
50.32,2.323,51.15042
50.33,2.324,51.17366
50.34,2.324,51.1969
50.35,2.325,51.22015
50.36,2.325,51.2434
50.36,2.326,51.2434
50.37,2.328,51.26668
50.38,2.329,51.28997
50.39,2.331,51.31328
50.4,2.331,51.33659
50.4,2.332,51.33659
50.41,2.332,51.35991
50.42,2.332,51.38323
50.43,2.333,51.40656
50.44,2.333,51.42989
50.45,2.333,51.45322
50.45,2.334,51.45322
50.46,2.335,51.47657
50.47,2.336,51.49993
50.48,2.337,51.5233
50.49,2.338,51.54668
50.5,2.34,51.57008
50.51,2.341,51.59349
50.51,2.342,51.59349
50.52,2.342,51.61691
50.53,2.343,51.64034
50.54,2.343,51.66377
50.55,2.343,51.6872
50.55,2.343,51.6872
50.56,2.343,51.71063
50.57,2.343,51.73406
50.58,2.343,51.75749
50.59,2.344,51.78093
50.6,2.345,51.80438
50.61,2.346,51.82784
50.61,2.347,51.82784
50.62,2.348,51.85132
50.63,2.349,51.87481
50.64,2.35,51.89831
50.65,2.351,51.92182
50.65,2.351,51.92182
50.66,2.352,51.94534
50.67,2.353,51.96887
50.68,2.354,51.99241
50.69,2.355,52.01596
50.7,2.355,52.03951
50.7,2.356,52.03951
50.71,2.356,52.06307
50.72,2.356,52.08663
50.73,2.356,52.11019
50.74,2.355,52.13374
50.75,2.356,52.1573
50.75,2.356,52.1573
50.76,2.357,52.18087
50.77,2.357,52.20444
50.78,2.357,52.22801
50.79,2.357,52.25158
50.8,2.358,52.27516
50.8,2.358,52.27516
50.81,2.358,52.29874
50.82,2.358,52.32232
50.83,2.359,52.34591
50.84,2.36,52.36951
50.85,2.361,52.39312
50.85,2.362,52.39312
50.86,2.363,52.41675
50.87,2.364,52.44039
50.88,2.365,52.46404
50.89,2.365,52.48769
50.89,2.366,52.48769
50.9,2.366,52.51135
50.91,2.366,52.53501
50.92,2.366,52.55867
50.93,2.366,52.58233
50.94,2.366,52.60599
50.94,2.367,52.60599
50.95,2.367,52.62966
50.96,2.368,52.65334
50.97,2.368,52.67702
50.98,2.368,52.7007
50.99,2.369,52.72439
50.99,2.369,52.72439
51,2.369,52.74808
51.01,2.369,52.77177
51.02,2.369,52.79546
51.03,2.369,52.81915
51.03,2.37,52.81915
51.04,2.37,52.84285
51.05,2.371,52.86656
51.06,2.371,52.89027
51.07,2.372,52.91399
51.08,2.373,52.93772
51.09,2.374,52.96146
51.09,2.375,52.96146
51.1,2.376,52.98522
51.11,2.376,53.00898
51.12,2.377,53.03275
51.13,2.377,53.05652
51.14,2.377,53.08029
51.14,2.377,53.08029
51.15,2.377,53.10406
51.16,2.377,53.12783
51.17,2.378,53.15161
51.18,2.379,53.1754
51.19,2.38,53.1992
51.19,2.382,53.1992
51.2,2.382,53.22302
51.21,2.383,53.24685
51.22,2.384,53.27069
51.23,2.385,53.29454
51.23,2.386,53.29454
51.24,2.387,53.31841
51.25,2.388,53.34229
51.26,2.389,53.36618
51.27,2.39,53.39008
51.28,2.392,53.414
51.29,2.393,53.43793
51.29,2.393,53.43793
51.3,2.394,53.46187
51.31,2.395,53.48582
51.32,2.396,53.50978
51.33,2.396,53.53374
51.33,2.397,53.53374
51.34,2.399,53.55773
51.35,2.401,53.58174
51.36,2.404,53.60578
51.37,2.407,53.62985
51.38,2.409,53.65394
51.39,2.41,53.67804
51.39,2.412,53.67804
51.4,2.413,53.70217
51.41,2.414,53.72631
51.42,2.415,53.75046
51.43,2.416,53.77462
51.43,2.417,53.77462
51.44,2.418,53.7988
51.45,2.419,53.82299
51.46,2.421,53.8472
51.47,2.424,53.87144
51.48,2.426,53.8957
51.48,2.428,53.8957
51.49,2.429,53.91999
51.5,2.431,53.9443
51.51,2.432,53.96862
51.52,2.433,53.99295
51.53,2.434,54.01729
51.53,2.435,54.01729
51.54,2.435,54.04164
51.55,2.436,54.066
51.56,2.437,54.09037
51.57,2.438,54.11475
51.58,2.439,54.13914
51.58,2.441,54.13914
51.59,2.442,54.16356
51.6,2.444,54.188
51.61,2.445,54.21245
51.62,2.446,54.23691
51.63,2.448,54.26139
51.63,2.45,54.26139
51.64,2.451,54.2859
51.65,2.453,54.31043
51.66,2.455,54.33498
51.67,2.458,54.35956
51.68,2.46,54.38416
51.68,2.463,54.38416
51.69,2.465,54.40881
51.7,2.467,54.43348
51.71,2.47,54.45818
51.72,2.473,54.48291
51.73,2.477,54.50768
51.73,2.48,54.50768
51.74,2.483,54.53251
51.75,2.484,54.55735
51.76,2.486,54.58221
51.77,2.488,54.60709
51.77,2.489,54.60709
51.78,2.49,54.63199
51.79,2.491,54.6569
51.8,2.492,54.68182
51.81,2.493,54.70675
51.82,2.496,54.73171
51.82,2.498,54.73171
51.83,2.501,54.75672
51.84,2.504,54.78176
51.85,2.507,54.80683
51.86,2.511,54.83194
51.87,2.515,54.85709
51.87,2.518,54.85709
51.88,2.521,54.8823
51.89,2.523,54.90753
51.9,2.524,54.93277
51.91,2.525,54.95802
51.91,2.526,54.95802
51.92,2.528,54.9833
51.93,2.529,55.00859
51.94,2.531,55.0339
51.95,2.533,55.05923
51.96,2.535,55.08458
51.96,2.537,55.08458
51.97,2.54,55.10998
51.98,2.543,55.13541
51.99,2.545,55.16086
52,2.547,55.18633
52.01,2.549,55.21182
52.01,2.551,55.21182
52.02,2.553,55.23735
52.03,2.556,55.26291
52.04,2.559,55.2885
52.05,2.562,55.31412
52.06,2.565,55.33977
52.06,2.568,55.33977
52.07,2.57,55.36547
52.08,2.572,55.39119
52.09,2.573,55.41692
52.1,2.574,55.44266
52.11,2.576,55.46842
52.11,2.577,55.46842
52.12,2.579,55.49421
52.13,2.58,55.52001
52.14,2.582,55.54583
52.15,2.584,55.57167
52.15,2.585,55.57167
52.16,2.587,55.59754
52.17,2.589,55.62343
52.18,2.592,55.64935
52.19,2.595,55.6753
52.2,2.598,55.70128
52.2,2.603,55.70128
52.21,2.607,55.72735
52.22,2.611,55.75346
52.23,2.613,55.77959
52.24,2.616,55.80575
52.24,2.617,55.80575
52.25,2.618,55.83193
52.26,2.618,55.85811
52.27,2.62,55.88431
52.28,2.621,55.91052
52.29,2.622,55.93674
52.29,2.624,55.93674
52.3,2.627,55.96301
52.31,2.631,55.98932
52.32,2.637,56.01569
52.33,2.643,56.04212
52.34,2.649,56.06861
52.35,2.654,56.09515
52.35,2.657,56.09515
52.36,2.662,56.12177
52.37,2.666,56.14843
52.38,2.669,56.17512
52.39,2.672,56.20184
52.39,2.674,56.20184
52.4,2.676,56.2286
52.41,2.678,56.25538
52.42,2.68,56.28218
52.43,2.683,56.30901
52.43,2.686,56.30901
52.44,2.688,56.33589
52.45,2.69,56.36279
52.46,2.693,56.38972
52.47,2.696,56.41668
52.48,2.698,56.44366
52.48,2.7,56.44366
52.49,2.702,56.47068
52.5,2.703,56.49771
52.51,2.705,56.52476
52.52,2.707,56.55183
52.52,2.709,56.55183
52.53,2.712,56.57895
52.54,2.715,56.6061
52.55,2.719,56.63329
52.56,2.722,56.66051
52.57,2.726,56.68777
52.58,2.729,56.71506
52.58,2.732,56.71506
52.59,2.734,56.7424
52.6,2.736,56.76976
52.61,2.737,56.79713
52.61,2.738,56.79713
52.62,2.739,56.82452
52.63,2.742,56.85194
52.64,2.745,56.87939
52.65,2.749,56.90688
52.66,2.753,56.93441
52.66,2.756,56.93441
52.67,2.759,56.962
52.68,2.761,56.98961
52.69,2.763,57.01724
52.7,2.765,57.04489
52.71,2.767,57.07256
52.71,2.77,57.07256
52.72,2.773,57.10029
52.73,2.778,57.12807
52.74,2.782,57.15589
52.75,2.786,57.18375
52.76,2.79,57.21165
52.76,2.793,57.21165
52.77,2.796,57.23961
52.78,2.797,57.26758
52.79,2.798,57.29556
52.8,2.799,57.32355
52.8,2.802,57.32355
52.81,2.805,57.3516
52.82,2.808,57.37968
52.83,2.812,57.4078
52.84,2.816,57.43596
52.85,2.822,57.46418
52.85,2.829,57.46418
52.86,2.834,57.49252
52.87,2.838,57.5209
52.88,2.841,57.54931
52.89,2.842,57.57773
52.89,2.845,57.57773
52.9,2.848,57.60621
52.91,2.85,57.63471
52.92,2.852,57.66323
52.93,2.854,57.69177
52.94,2.856,57.72033
52.94,2.861,57.72033
52.95,2.865,57.74898
52.96,2.868,57.77766
52.97,2.871,57.80637
52.98,2.874,57.83511
52.99,2.877,57.86388
52.99,2.881,57.86388
53,2.885,57.89273
53.01,2.887,57.9216
53.02,2.891,57.95051
53.03,2.894,57.97945
53.03,2.898,57.97945
53.04,2.903,58.00848
53.05,2.907,58.03755
53.06,2.91,58.06665
53.07,2.913,58.09578
53.08,2.916,58.12494
53.08,2.919,58.12494
53.09,2.923,58.15417
53.1,2.925,58.18342
53.11,2.928,58.2127
53.12,2.93,58.242
53.12,2.933,58.242
53.13,2.936,58.27136
53.14,2.939,58.30075
53.15,2.942,58.33017
53.16,2.947,58.35964
53.17,2.951,58.38915
53.17,2.956,58.38915
53.18,2.963,58.41878
53.19,2.966,58.44844
53.2,2.971,58.47815
53.21,2.973,58.50788
53.22,2.975,58.53763
53.22,2.977,58.53763
53.23,2.979,58.56742
53.24,2.981,58.59723
53.25,2.984,58.62707
53.26,2.987,58.65694
53.27,2.991,58.68685
53.27,2.996,58.68685
53.28,3,58.71685
53.29,3.004,58.74689
53.3,3.007,58.77696
53.31,3.011,58.80707
53.31,3.014,58.80707
53.32,3.017,58.83724
53.33,3.021,58.86745
53.34,3.026,58.89771
53.35,3.032,58.92803
53.35,3.037,58.92803
53.36,3.042,58.95845
53.37,3.047,58.98892
53.38,3.052,59.01944
53.39,3.057,59.05001
53.4,3.06,59.08061
53.4,3.064,59.08061
53.41,3.066,59.11127
53.42,3.069,59.14196
53.43,3.072,59.17268
53.44,3.075,59.20343
53.44,3.077,59.20343
53.45,3.08,59.23423
53.46,3.084,59.26507
53.47,3.09,59.29597
53.48,3.095,59.32692
53.49,3.101,59.35793
53.49,3.105,59.35793
53.5,3.108,59.38901
53.51,3.111,59.42012
53.52,3.114,59.45126
53.53,3.117,59.48243
53.53,3.121,59.48243
53.54,3.124,59.51367
53.55,3.127,59.54494
53.56,3.133,59.57627
53.57,3.14,59.60767
53.57,3.147,59.60767
53.58,3.152,59.63919
53.59,3.155,59.67074
53.6,3.158,59.70232
53.61,3.161,59.73393
53.62,3.165,59.76558
53.62,3.168,59.76558
53.63,3.173,59.79731
53.64,3.177,59.82908
53.65,3.181,59.86089
53.66,3.186,59.89275
53.66,3.19,59.89275
53.67,3.194,59.92469
53.68,3.196,59.95665
53.69,3.199,59.98864
53.7,3.201,60.02065
53.71,3.204,60.05269
53.71,3.208,60.05269
53.72,3.213,60.08482
53.73,3.219,60.11701
53.74,3.226,60.14927
53.75,3.233,60.1816
53.75,3.24,60.1816
53.76,3.247,60.21407
53.77,3.251,60.24658
53.78,3.255,60.27913
53.79,3.258,60.31171
53.8,3.261,60.34432
53.8,3.264,60.34432
53.81,3.267,60.37699
53.82,3.273,60.40972
53.83,3.28,60.44252
53.84,3.286,60.47538
53.84,3.294,60.47538
53.85,3.301,60.50839
53.86,3.308,60.54147
53.87,3.313,60.5746
53.88,3.316,60.60776
53.89,3.319,60.64095
53.89,3.322,60.64095
53.9,3.324,60.67419
53.91,3.328,60.70747
53.92,3.332,60.74079
53.93,3.335,60.77414
53.93,3.338,60.77414
53.94,3.342,60.80756
53.95,3.348,60.84104
53.96,3.353,60.87457
53.97,3.359,60.90816
53.98,3.366,60.94182
53.98,3.371,60.94182
53.99,3.377,60.97559
54,3.382,61.00941
54.01,3.387,61.04328
54.02,3.392,61.0772
54.02,3.397,61.0772
54.03,3.402,61.11122
54.04,3.408,61.1453
54.05,3.413,61.17943
54.06,3.419,61.21362
54.06,3.424,61.21362
54.07,3.428,61.2479
54.08,3.434,61.28224
54.09,3.439,61.31663
54.1,3.443,61.35106
54.11,3.446,61.38552
54.11,3.451,61.38552
54.12,3.456,61.42008
54.13,3.461,61.45469
54.14,3.465,61.48934
54.15,3.468,61.52402
54.15,3.476,61.52402
54.16,3.484,61.55886
54.17,3.49,61.59376
54.18,3.495,61.62871
54.19,3.5,61.66371
54.19,3.507,61.66371
54.2,3.512,61.69883
54.21,3.517,61.734
54.22,3.522,61.76922
54.23,3.526,61.80448
54.23,3.53,61.80448
54.24,3.536,61.83984
54.25,3.543,61.87527
54.26,3.545,61.91072
54.27,3.546,61.94618
54.28,3.549,61.98167
54.28,3.553,61.98167
54.29,3.559,62.01726
54.3,3.567,62.05293
54.31,3.572,62.08865
54.32,3.58,62.12445
54.33,3.589,62.16034
54.33,3.602,62.16034
54.34,3.61,62.19644
54.35,3.613,62.23257
54.36,3.617,62.26874
54.36,3.621,62.26874
54.37,3.625,62.30499
54.38,3.63,62.34129
54.39,3.635,62.37764
54.4,3.638,62.41402
54.41,3.643,62.45045
54.41,3.649,62.45045
54.42,3.655,62.487
54.43,3.66,62.5236
54.44,3.665,62.56025
54.45,3.673,62.59698
54.45,3.681,62.59698
54.46,3.687,62.63385
54.47,3.694,62.67079
54.48,3.703,62.70782
54.49,3.712,62.74494
54.49,3.719,62.74494
54.5,3.725,62.78219
54.51,3.732,62.81951
54.52,3.736,62.85687
54.53,3.738,62.89425
54.54,3.743,62.93168
54.54,3.748,62.93168
54.55,3.754,62.96922
54.56,3.76,63.00682
54.57,3.767,63.04449
54.58,3.77,63.08219
54.58,3.775,63.08219
54.59,3.781,63.12
54.6,3.79,63.1579
54.61,3.798,63.19588
54.62,3.807,63.23395
54.62,3.813,63.23395
54.63,3.818,63.27213
54.64,3.827,63.3104
54.65,3.835,63.34875
54.66,3.841,63.38716
54.66,3.849,63.38716
54.67,3.852,63.42568
54.68,3.854,63.46422
54.69,3.859,63.50281
54.7,3.864,63.54145
54.71,3.87,63.58015
54.71,3.881,63.58015
54.72,3.887,63.61902
54.73,3.897,63.65799
54.74,3.906,63.69705
54.75,3.916,63.73621
54.75,3.926,63.73621
54.76,3.931,63.77552
54.77,3.933,63.81485
54.78,3.937,63.85422
54.79,3.947,63.89369
54.79,3.954,63.89369
54.8,3.961,63.9333
54.81,3.964,63.97294
54.82,3.972,64.01266
54.83,3.979,64.05245
54.83,3.991,64.05245
54.84,3.996,64.09241
54.85,4.005,64.13246
54.86,4.011,64.17257
54.87,4.018,64.21275
54.87,4.027,64.21275
54.88,4.037,64.25312
54.89,4.043,64.29355
54.9,4.046,64.33401
54.91,4.049,64.3745
54.91,4.053,64.3745
54.92,4.063,64.41513
54.93,4.067,64.4558
54.94,4.075,64.49655
54.95,4.088,64.53743
54.96,4.093,64.57836
54.96,4.103,64.57836
54.97,4.115,64.61951
54.98,4.122,64.66073
54.99,4.132,64.70205
55,4.139,64.74344
55,4.148,64.74344
55.01,4.158,64.78502
55.02,4.163,64.82665
55.03,4.171,64.86836
55.04,4.181,64.91017
55.04,4.186,64.91017
55.05,4.192,64.95209
55.06,4.197,64.99406
55.07,4.201,65.03607
55.08,4.203,65.0781
55.08,4.209,65.0781
55.09,4.214,65.12024
55.1,4.223,65.16247
55.11,4.233,65.2048
55.12,4.245,65.24725
55.13,4.258,65.28983
55.13,4.269,65.28983
55.14,4.277,65.3326
55.15,4.289,65.37549
55.16,4.296,65.41845
55.16,4.303,65.41845
55.17,4.308,65.46153
55.18,4.312,65.50465
55.19,4.321,65.54786
55.2,4.33,65.59116
55.21,4.341,65.63457
55.21,4.348,65.63457
55.22,4.356,65.67813
55.23,4.366,65.72179
55.24,4.377,65.76556
55.24,4.384,65.76556
55.25,4.391,65.80947
55.26,4.399,65.85346
55.27,4.409,65.89755
55.28,4.418,65.94173
55.28,4.427,65.94173
55.29,4.436,65.98609
55.3,4.442,66.03051
55.31,4.448,66.07499
55.32,4.453,66.11952
55.32,4.463,66.11952
55.33,4.473,66.16425
55.34,4.477,66.20902
55.35,4.485,66.25387
55.36,4.497,66.29884
55.37,4.51,66.34394
55.37,4.525,66.34394
55.38,4.539,66.38933
55.39,4.55,66.43483
55.4,4.559,66.48042
55.41,4.565,66.52607
55.41,4.573,66.52607
55.42,4.578,66.57185
55.43,4.585,66.6177
55.44,4.59,66.6636
55.44,4.596,66.6636
55.45,4.609,66.70969
55.46,4.616,66.75585
55.47,4.624,66.80209
55.48,4.634,66.84843
55.48,4.647,66.84843
55.49,4.659,66.89502
55.5,4.67,66.94172
55.51,4.682,66.98854
55.52,4.697,67.03551
55.53,4.708,67.08259
55.53,4.716,67.08259
55.54,4.727,67.12986
55.55,4.733,67.17719
55.56,4.742,67.22461
55.57,4.75,67.27211
55.57,4.763,67.27211
55.58,4.772,67.31983
55.59,4.781,67.36764
55.6,4.788,67.41552
55.61,4.8,67.46352
55.61,4.809,67.46352
55.62,4.821,67.51173
55.63,4.828,67.56001
55.64,4.837,67.60838
55.65,4.852,67.6569
55.65,4.862,67.6569
55.66,4.875,67.70565
55.67,4.884,67.75449
55.68,4.891,67.8034
55.68,4.898,67.8034
55.69,4.905,67.85245
55.7,4.916,67.90161
55.71,4.927,67.95088
55.72,4.935,68.00023
55.72,4.946,68.00023
55.73,4.958,68.04981
55.74,4.973,68.09954
55.75,4.985,68.14939
55.76,4.996,68.19935
55.76,5.009,68.19935
55.77,5.018,68.24953
55.78,5.03,68.29983
55.79,5.045,68.35028
55.8,5.058,68.40086
55.8,5.069,68.40086
55.81,5.078,68.45164
55.82,5.089,68.50253
55.83,5.1,68.55353
55.84,5.111,68.60464
55.84,5.123,68.60464
55.85,5.139,68.65603
55.86,5.152,68.70755
55.87,5.164,68.75919
55.87,5.174,68.75919
55.88,5.188,68.81107
55.89,5.198,68.86305
55.9,5.205,68.9151
55.91,5.213,68.96723
55.91,5.218,68.96723
55.92,5.227,69.0195
55.93,5.238,69.07188
55.94,5.254,69.12442
55.95,5.27,69.17712
55.95,5.28,69.17712
55.96,5.289,69.23001
55.97,5.301,69.28302
55.98,5.314,69.33616
55.98,5.329,69.33616
55.99,5.34,69.38956
56,5.352,69.44308
56.01,5.366,69.49674
56.02,5.382,69.55056
56.03,5.395,69.60451
56.03,5.411,69.60451
56.04,5.423,69.65874
56.05,5.437,69.71311
56.06,5.452,69.76763
56.06,5.463,69.76763
56.07,5.474,69.82237
56.08,5.486,69.87723
56.09,5.497,69.9322
56.1,5.509,69.98729
56.1,5.525,69.98729
56.11,5.539,70.04268
56.12,5.549,70.09817
56.13,5.559,70.15376
56.13,5.572,70.15376
56.14,5.58,70.20956
56.15,5.598,70.26554
56.16,5.61,70.32164
56.17,5.621,70.37785
56.17,5.637,70.37785
56.18,5.656,70.43441
56.19,5.673,70.49114
56.2,5.688,70.54802
56.21,5.702,70.60504
56.21,5.715,70.60504
56.22,5.728,70.66232
56.23,5.739,70.71971
56.24,5.751,70.77722
56.25,5.766,70.83488
56.25,5.779,70.83488
