Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
64.38,1.803,270.22945
64.39,1.803,270.24748
64.4,1.803,270.26551
64.41,1.803,270.28354
64.42,1.803,270.30157
64.43,1.803,270.3196
64.43,1.802,270.3196
64.44,1.802,270.33762
64.45,1.802,270.35564
64.46,1.802,270.37366
64.47,1.803,270.39169
64.48,1.803,270.40972
64.48,1.803,270.40972
64.49,1.802,270.42774
64.5,1.802,270.44576
64.51,1.802,270.46378
64.52,1.802,270.4818
64.53,1.802,270.49982
64.53,1.802,270.49982
64.54,1.802,270.51784
64.55,1.802,270.53586
64.56,1.802,270.55388
64.57,1.802,270.5719
64.58,1.802,270.58992
64.58,1.802,270.58992
64.59,1.802,270.60794
64.6,1.802,270.62596
64.61,1.801,270.64397
64.62,1.801,270.66198
64.63,1.801,270.67999
64.63,1.801,270.67999
64.64,1.801,270.698
64.65,1.801,270.71601
64.66,1.801,270.73402
64.67,1.801,270.75203
64.68,1.801,270.77004
64.68,1.801,270.77004
64.69,1.801,270.78805
64.7,1.801,270.80606
64.71,1.8,270.82406
64.72,1.8,270.84206
64.73,1.8,270.86006
64.73,1.8,270.86006
64.74,1.8,270.87806
64.75,1.8,270.89606
64.76,1.8,270.91406
64.77,1.8,270.93206
64.78,1.8,270.95006
64.78,1.8,270.95006
64.79,1.8,270.96806
64.8,1.799,270.98605
64.81,1.799,271.00404
64.82,1.799,271.02203
64.83,1.799,271.04002
64.83,1.799,271.04002
64.84,1.799,271.05801
64.85,1.799,271.076
64.86,1.799,271.09399
64.87,1.799,271.11198
64.88,1.799,271.12997
64.88,1.799,271.12997
64.89,1.799,271.14796
64.9,1.799,271.16595
64.91,1.799,271.18394
64.92,1.799,271.20193
64.93,1.799,271.21992
64.93,1.799,271.21992
64.94,1.799,271.23791
64.95,1.799,271.2559
64.96,1.799,271.27389
64.97,1.799,271.29188
64.98,1.799,271.30987
64.98,1.799,271.30987
64.99,1.799,271.32786
65,1.799,271.34585
65.01,1.799,271.36384
65.02,1.8,271.38184
65.03,1.8,271.39984
65.04,1.8,271.41784
65.04,1.8,271.41784
65.05,1.8,271.43584
65.06,1.8,271.45384
65.07,1.799,271.47183
65.08,1.799,271.48982
65.08,1.799,271.48982
65.09,1.799,271.50781
65.1,1.799,271.5258
65.11,1.798,271.54378
65.12,1.799,271.56177
65.13,1.799,271.57976
65.13,1.799,271.57976
65.14,1.799,271.59775
65.15,1.799,271.61574
65.16,1.798,271.63372
65.17,1.798,271.6517
65.18,1.798,271.66968
65.18,1.798,271.66968
65.19,1.798,271.68766
65.2,1.798,271.70564
65.21,1.798,271.72362
65.22,1.798,271.7416
65.23,1.799,271.75959
65.23,1.799,271.75959
65.24,1.799,271.77758
65.25,1.798,271.79556
65.26,1.798,271.81354
65.27,1.799,271.83153
65.28,1.799,271.84952
65.29,1.799,271.86751
65.29,1.799,271.86751
65.3,1.799,271.8855
65.31,1.799,271.90349
65.32,1.799,271.92148
65.33,1.799,271.93947
65.33,1.799,271.93947
65.34,1.799,271.95746
65.35,1.799,271.97545
65.36,1.799,271.99344
65.37,1.799,272.01143
65.38,1.799,272.02942
65.38,1.799,272.02942
65.39,1.799,272.04741
65.4,1.799,272.0654
65.41,1.799,272.08339
65.42,1.799,272.10138
65.43,1.799,272.11937
65.43,1.798,272.11937
65.44,1.798,272.13735
65.45,1.798,272.15533
65.46,1.798,272.17331
65.47,1.798,272.19129
65.48,1.798,272.20927
65.48,1.798,272.20927
65.49,1.798,272.22725
65.5,1.798,272.24523
65.51,1.798,272.26321
65.52,1.798,272.28119
65.53,1.798,272.29917
65.53,1.799,272.29917
65.54,1.799,272.31716
65.55,1.798,272.33514
65.56,1.798,272.35312
65.57,1.798,272.3711
65.58,1.798,272.38908
65.58,1.798,272.38908
65.59,1.798,272.40706
65.6,1.798,272.42504
65.61,1.798,272.44302
65.62,1.798,272.461
65.63,1.798,272.47898
65.63,1.798,272.47898
65.64,1.798,272.49696
65.65,1.797,272.51493
65.66,1.797,272.5329
65.67,1.797,272.55087
65.68,1.797,272.56884
65.68,1.797,272.56884
65.69,1.797,272.58681
65.7,1.797,272.60478
65.71,1.796,272.62274
65.72,1.796,272.6407
65.73,1.796,272.65866
65.74,1.796,272.67662
65.74,1.796,272.67662
65.75,1.796,272.69458
65.76,1.796,272.71254
65.77,1.796,272.7305
65.78,1.796,272.74846
65.78,1.797,272.74846
65.79,1.797,272.76643
65.8,1.797,272.7844
65.81,1.797,272.80237
65.82,1.797,272.82034
65.83,1.796,272.8383
65.83,1.796,272.8383
65.84,1.796,272.85626
65.85,1.796,272.87422
65.86,1.796,272.89218
65.87,1.796,272.91014
65.88,1.796,272.9281
65.88,1.796,272.9281
65.89,1.796,272.94606
65.9,1.796,272.96402
65.91,1.796,272.98198
65.92,1.796,272.99994
65.93,1.796,273.0179
65.93,1.796,273.0179
65.94,1.795,273.03585
65.95,1.796,273.05381
65.96,1.796,273.07177
65.97,1.795,273.08972
65.98,1.795,273.10767
65.99,1.795,273.12562
65.99,1.795,273.12562
66,1.795,273.14357
66.01,1.795,273.16152
66.02,1.795,273.17947
66.03,1.795,273.19742
66.03,1.795,273.19742
66.04,1.795,273.21537
66.05,1.795,273.23332
66.06,1.795,273.25127
66.07,1.795,273.26922
66.08,1.795,273.28717
66.08,1.795,273.28717
66.09,1.795,273.30512
66.1,1.796,273.32308
66.11,1.796,273.34104
66.12,1.795,273.35899
66.13,1.795,273.37694
66.13,1.795,273.37694
66.14,1.795,273.39489
66.15,1.795,273.41284
66.16,1.795,273.43079
66.17,1.794,273.44873
66.18,1.794,273.46667
66.18,1.794,273.46667
66.19,1.794,273.48461
66.2,1.794,273.50255
66.21,1.794,273.52049
66.22,1.794,273.53843
66.23,1.794,273.55637
66.24,1.794,273.57431
66.24,1.794,273.57431
66.25,1.794,273.59225
66.26,1.794,273.61019
66.27,1.794,273.62813
66.28,1.794,273.64607
66.28,1.793,273.64607
66.29,1.793,273.664
66.3,1.793,273.68193
66.31,1.793,273.69986
66.32,1.793,273.71779
66.33,1.793,273.73572
66.33,1.793,273.73572
66.34,1.793,273.75365
66.35,1.793,273.77158
66.36,1.793,273.78951
66.37,1.793,273.80744
66.38,1.793,273.82537
66.38,1.793,273.82537
66.39,1.793,273.8433
66.4,1.793,273.86123
66.41,1.793,273.87916
66.42,1.794,273.8971
66.43,1.794,273.91504
66.44,1.794,273.93298
66.44,1.794,273.93298
66.45,1.795,273.95093
66.46,1.795,273.96888
66.47,1.795,273.98683
66.48,1.795,274.00478
66.48,1.795,274.00478
66.49,1.794,274.02272
66.5,1.794,274.04066
66.51,1.794,274.0586
66.52,1.794,274.07654
66.53,1.794,274.09448
66.53,1.794,274.09448
66.54,1.794,274.11242
66.55,1.794,274.13036
66.56,1.793,274.14829
66.57,1.793,274.16622
66.58,1.793,274.18415
66.58,1.793,274.18415
66.59,1.793,274.20208
66.6,1.793,274.22001
66.61,1.794,274.23795
66.62,1.794,274.25589
66.63,1.794,274.27383
66.63,1.794,274.27383
66.64,1.795,274.29178
66.65,1.795,274.30973
66.66,1.795,274.32768
66.67,1.795,274.34563
66.68,1.795,274.36358
66.68,1.795,274.36358
66.69,1.795,274.38153
66.7,1.795,274.39948
66.71,1.795,274.41743
66.72,1.795,274.43538
66.73,1.795,274.45333
66.74,1.795,274.47128
66.74,1.795,274.47128
66.75,1.795,274.48923
66.76,1.796,274.50719
66.77,1.796,274.52515
66.78,1.795,274.5431
66.78,1.795,274.5431
66.79,1.795,274.56105
66.8,1.795,274.579
66.81,1.794,274.59694
66.82,1.794,274.61488
66.83,1.794,274.63282
66.83,1.794,274.63282
66.84,1.794,274.65076
66.85,1.794,274.6687
66.86,1.794,274.68664
66.87,1.794,274.70458
66.88,1.794,274.72252
66.88,1.794,274.72252
66.89,1.794,274.74046
66.9,1.794,274.7584
66.91,1.794,274.77634
66.92,1.794,274.79428
66.93,1.794,274.81222
66.93,1.794,274.81222
66.94,1.794,274.83016
66.95,1.794,274.8481
66.96,1.794,274.86604
66.97,1.794,274.88398
66.98,1.794,274.90192
66.99,1.794,274.91986
66.99,1.794,274.91986
67,1.794,274.9378
67.01,1.794,274.95574
67.02,1.794,274.97368
67.03,1.794,274.99162
67.04,1.794,275.00956
67.04,1.794,275.00956
67.05,1.794,275.0275
67.06,1.794,275.04544
67.07,1.794,275.06338
67.08,1.794,275.08132
67.09,1.793,275.09925
67.09,1.793,275.09925
67.1,1.793,275.11718
67.11,1.793,275.13511
67.12,1.793,275.15304
67.13,1.793,275.17097
67.13,1.793,275.17097
67.14,1.793,275.1889
67.15,1.793,275.20683
67.16,1.793,275.22476
67.17,1.794,275.2427
67.18,1.794,275.26064
67.18,1.794,275.26064
67.19,1.794,275.27858
67.2,1.794,275.29652
67.21,1.795,275.31447
67.22,1.795,275.33242
67.23,1.795,275.35037
67.23,1.795,275.35037
67.24,1.795,275.36832
67.25,1.795,275.38627
67.26,1.795,275.40422
67.27,1.795,275.42217
67.28,1.795,275.44012
67.28,1.795,275.44012
67.29,1.795,275.45807
67.3,1.794,275.47601
67.31,1.794,275.49395
67.32,1.794,275.51189
67.33,1.794,275.52983
67.34,1.794,275.54777
67.34,1.794,275.54777
67.35,1.794,275.56571
67.36,1.794,275.58365
67.37,1.794,275.60159
67.38,1.794,275.61953
67.39,1.795,275.63748
67.39,1.795,275.63748
67.4,1.795,275.65543
67.41,1.794,275.67337
67.42,1.794,275.69131
67.43,1.794,275.70925
67.44,1.794,275.72719
67.44,1.794,275.72719
67.45,1.794,275.74513
67.46,1.794,275.76307
67.47,1.795,275.78102
67.48,1.795,275.79897
67.48,1.795,275.79897
67.49,1.795,275.81692
67.5,1.795,275.83487
67.51,1.794,275.85281
67.52,1.794,275.87075
67.53,1.794,275.88869
67.53,1.794,275.88869
67.54,1.794,275.90663
67.55,1.794,275.92457
67.56,1.794,275.94251
67.57,1.794,275.96045
67.58,1.794,275.97839
67.58,1.794,275.97839
67.59,1.794,275.99633
67.6,1.794,276.01427
67.61,1.794,276.03221
67.62,1.794,276.05015
67.63,1.794,276.06809
67.64,1.794,276.08603
67.64,1.794,276.08603
67.65,1.794,276.10397
67.66,1.793,276.1219
67.67,1.793,276.13983
67.68,1.793,276.15776
67.68,1.793,276.15776
67.69,1.793,276.17569
67.7,1.793,276.19362
67.71,1.793,276.21155
67.72,1.793,276.22948
67.73,1.793,276.24741
67.73,1.793,276.24741
67.74,1.793,276.26534
67.75,1.793,276.28327
67.76,1.792,276.30119
67.77,1.792,276.31911
67.78,1.792,276.33703
67.78,1.792,276.33703
67.79,1.792,276.35495
67.8,1.792,276.37287
67.81,1.792,276.39079
67.82,1.792,276.40871
67.83,1.792,276.42663
67.83,1.792,276.42663
67.84,1.792,276.44455
67.85,1.792,276.46247
67.86,1.793,276.4804
67.87,1.793,276.49833
67.88,1.792,276.51625
67.88,1.792,276.51625
67.89,1.792,276.53417
67.9,1.792,276.55209
67.91,1.792,276.57001
67.92,1.792,276.58793
67.93,1.792,276.60585
67.93,1.792,276.60585
67.94,1.792,276.62377
67.95,1.792,276.64169
67.96,1.792,276.65961
67.97,1.792,276.67753
67.98,1.792,276.69545
67.98,1.792,276.69545
67.99,1.792,276.71337
68,1.792,276.73129
68.01,1.792,276.74921
68.02,1.792,276.76713
68.03,1.792,276.78505
68.03,1.792,276.78505
68.04,1.792,276.80297
68.05,1.792,276.82089
68.06,1.792,276.83881
68.07,1.792,276.85673
68.08,1.792,276.87465
68.08,1.792,276.87465
68.09,1.792,276.89257
68.1,1.792,276.91049
68.11,1.792,276.92841
68.12,1.792,276.94633
68.13,1.792,276.96425
68.13,1.792,276.96425
68.14,1.792,276.98217
68.15,1.792,277.00009
68.16,1.792,277.01801
68.17,1.792,277.03593
68.18,1.792,277.05385
68.18,1.791,277.05385
68.19,1.791,277.07176
68.2,1.791,277.08967
68.21,1.791,277.10758
68.22,1.791,277.12549
68.23,1.79,277.14339
68.24,1.79,277.16129
68.24,1.79,277.16129
68.25,1.79,277.17919
68.26,1.79,277.19709
68.27,1.79,277.21499
68.28,1.79,277.23289
68.28,1.79,277.23289
68.29,1.79,277.25079
68.3,1.791,277.2687
68.31,1.791,277.28661
68.32,1.791,277.30452
68.33,1.791,277.32243
68.33,1.791,277.32243
68.34,1.791,277.34034
68.35,1.79,277.35824
68.36,1.79,277.37614
68.37,1.79,277.39404
68.38,1.79,277.41194
68.39,1.79,277.42984
68.39,1.79,277.42984
68.4,1.79,277.44774
68.41,1.789,277.46563
68.42,1.789,277.48352
68.43,1.789,277.50141
68.43,1.789,277.50141
68.44,1.79,277.51931
68.45,1.79,277.53721
68.46,1.79,277.55511
68.47,1.79,277.57301
68.48,1.79,277.59091
68.49,1.79,277.60881
68.49,1.79,277.60881
68.5,1.79,277.62671
68.51,1.79,277.64461
68.52,1.79,277.66251
68.53,1.79,277.68041
68.54,1.79,277.69831
68.54,1.79,277.69831
68.55,1.79,277.71621
68.56,1.79,277.73411
68.57,1.79,277.75201
68.58,1.79,277.76991
68.58,1.79,277.76991
68.59,1.79,277.78781
68.6,1.79,277.80571
68.61,1.791,277.82362
68.62,1.791,277.84153
68.63,1.791,277.85944
68.64,1.79,277.87734
68.64,1.79,277.87734
68.65,1.79,277.89524
68.66,1.79,277.91314
68.67,1.79,277.93104
68.68,1.79,277.94894
68.69,1.79,277.96684
68.69,1.79,277.96684
68.7,1.79,277.98474
68.71,1.79,278.00264
68.72,1.791,278.02055
68.73,1.791,278.03846
68.74,1.791,278.05637
68.74,1.791,278.05637
68.75,1.791,278.07428
68.76,1.791,278.09219
68.77,1.791,278.1101
68.78,1.791,278.12801
68.79,1.791,278.14592
68.79,1.791,278.14592
68.8,1.791,278.16383
68.81,1.791,278.18174
68.82,1.791,278.19965
68.83,1.791,278.21756
68.84,1.791,278.23547
68.84,1.791,278.23547
68.85,1.791,278.25338
68.86,1.791,278.27129
68.87,1.791,278.2892
68.88,1.792,278.30712
68.88,1.792,278.30712
68.89,1.792,278.32504
68.9,1.792,278.34296
68.91,1.792,278.36088
68.92,1.792,278.3788
68.93,1.792,278.39672
68.93,1.792,278.39672
68.94,1.792,278.41464
68.95,1.792,278.43256
68.96,1.792,278.45048
68.97,1.792,278.4684
68.98,1.792,278.48632
68.99,1.792,278.50424
68.99,1.792,278.50424
69,1.792,278.52216
69.01,1.792,278.54008
69.02,1.792,278.558
69.03,1.792,278.57592
69.03,1.792,278.57592
69.04,1.792,278.59384
69.05,1.792,278.61176
69.06,1.792,278.62968
69.07,1.792,278.6476
69.08,1.792,278.66552
69.09,1.792,278.68344
69.09,1.792,278.68344
69.1,1.792,278.70136
69.11,1.792,278.71928
69.12,1.792,278.7372
69.13,1.792,278.75512
69.13,1.792,278.75512
69.14,1.792,278.77304
69.15,1.792,278.79096
69.16,1.792,278.80888
69.17,1.791,278.82679
69.18,1.791,278.8447
69.19,1.792,278.86262
69.19,1.792,278.86262
69.2,1.792,278.88054
69.21,1.792,278.89846
69.22,1.792,278.91638
69.23,1.792,278.9343
69.24,1.792,278.95222
69.24,1.792,278.95222
69.25,1.792,278.97014
69.26,1.792,278.98806
69.27,1.792,279.00598
69.28,1.792,279.0239
69.29,1.792,279.04182
69.29,1.792,279.04182
69.3,1.792,279.05974
69.31,1.792,279.07766
69.32,1.792,279.09558
69.33,1.792,279.1135
69.34,1.793,279.13143
69.34,1.793,279.13143
69.35,1.792,279.14935
69.36,1.792,279.16727
69.37,1.792,279.18519
69.38,1.792,279.20311
69.38,1.792,279.20311
69.39,1.792,279.22103
69.4,1.792,279.23895
69.41,1.792,279.25687
69.42,1.792,279.27479
69.43,1.792,279.29271
69.44,1.792,279.31063
69.44,1.792,279.31063
69.45,1.792,279.32855
69.46,1.792,279.34647
69.47,1.792,279.36439
69.48,1.793,279.38232
69.49,1.793,279.40025
69.49,1.793,279.40025
69.5,1.793,279.41818
69.51,1.793,279.43611
69.52,1.793,279.45404
69.53,1.793,279.47197
69.54,1.793,279.4899
69.54,1.793,279.4899
69.55,1.793,279.50783
69.56,1.793,279.52576
69.57,1.793,279.54369
69.58,1.793,279.56162
69.58,1.794,279.56162
69.59,1.793,279.57955
69.6,1.793,279.59748
69.61,1.793,279.61541
69.62,1.793,279.63334
69.63,1.793,279.65127
69.64,1.793,279.6692
69.64,1.793,279.6692
69.65,1.793,279.68713
69.66,1.794,279.70507
69.67,1.794,279.72301
69.68,1.794,279.74095
69.69,1.794,279.75889
69.69,1.794,279.75889
69.7,1.794,279.77683
69.71,1.794,279.79477
69.72,1.793,279.8127
69.73,1.793,279.83063
69.74,1.793,279.84856
69.74,1.793,279.84856
69.75,1.793,279.86649
69.76,1.793,279.88442
69.77,1.793,279.90235
69.78,1.793,279.92028
69.79,1.793,279.93821
69.79,1.793,279.93821
69.8,1.794,279.95615
69.81,1.794,279.97409
69.82,1.794,279.99203
69.83,1.794,280.00997
69.83,1.794,280.00997
69.84,1.794,280.02791
69.85,1.794,280.04585
69.86,1.793,280.06378
69.87,1.793,280.08171
69.88,1.793,280.09964
69.89,1.792,280.11756
69.89,1.792,280.11756
69.9,1.792,280.13548
69.91,1.792,280.1534
69.92,1.792,280.17132
69.93,1.792,280.18924
69.94,1.792,280.20716
69.94,1.793,280.20716
69.95,1.793,280.22509
69.96,1.793,280.24302
69.97,1.793,280.26095
69.98,1.793,280.27888
69.99,1.793,280.29681
69.99,1.793,280.29681
70,1.793,280.31474
70.01,1.793,280.33267
70.02,1.793,280.3506
70.03,1.793,280.36853
70.04,1.792,280.38645
70.04,1.792,280.38645
70.05,1.792,280.40437
70.06,1.792,280.42229
70.07,1.792,280.44021
70.08,1.792,280.45813
70.09,1.793,280.47606
70.09,1.793,280.47606
70.1,1.793,280.49399
70.11,1.793,280.51192
70.12,1.793,280.52985
70.13,1.793,280.54778
70.14,1.793,280.56571
70.14,1.793,280.56571
70.15,1.793,280.58364
70.16,1.793,280.60157
70.17,1.794,280.61951
70.18,1.794,280.63745
70.18,1.794,280.63745
70.19,1.794,280.65539
70.2,1.794,280.67333
70.21,1.794,280.69127
70.22,1.794,280.70921
70.23,1.793,280.72714
70.24,1.793,280.74507
70.24,1.793,280.74507
70.25,1.793,280.763
70.26,1.793,280.78093
70.27,1.793,280.79886
70.28,1.793,280.81679
70.29,1.793,280.83472
70.29,1.793,280.83472
70.3,1.793,280.85265
70.31,1.793,280.87058
70.32,1.793,280.88851
70.33,1.793,280.90644
70.34,1.793,280.92437
70.34,1.793,280.92437
70.35,1.793,280.9423
70.36,1.793,280.96023
70.37,1.793,280.97816
70.38,1.793,280.99609
70.39,1.793,281.01402
70.39,1.793,281.01402
70.4,1.793,281.03195
70.41,1.793,281.04988
70.42,1.793,281.06781
70.43,1.793,281.08574
70.44,1.794,281.10368
70.44,1.794,281.10368
70.45,1.794,281.12162
70.46,1.794,281.13956
70.47,1.794,281.1575
70.48,1.794,281.17544
70.49,1.794,281.19338
70.49,1.794,281.19338
70.5,1.794,281.21132
70.51,1.793,281.22925
70.52,1.793,281.24718
70.53,1.793,281.26511
70.54,1.793,281.28304
70.54,1.793,281.28304
70.55,1.794,281.30098
70.56,1.794,281.31892
70.57,1.794,281.33686
70.58,1.794,281.3548
70.59,1.794,281.37274
70.59,1.793,281.37274
70.6,1.793,281.39067
70.61,1.793,281.4086
70.62,1.793,281.42653
70.63,1.793,281.44446
70.64,1.793,281.46239
70.64,1.793,281.46239
70.65,1.793,281.48032
70.66,1.794,281.49826
70.67,1.794,281.5162
70.68,1.794,281.53414
70.69,1.794,281.55208
70.69,1.794,281.55208
70.7,1.794,281.57002
70.71,1.794,281.58796
70.72,1.794,281.6059
70.73,1.794,281.62384
70.74,1.795,281.64179
70.74,1.795,281.64179
70.75,1.795,281.65974
70.76,1.795,281.67769
70.77,1.795,281.69564
70.78,1.795,281.71359
70.79,1.795,281.73154
70.79,1.795,281.73154
70.8,1.795,281.74949
70.81,1.795,281.76744
70.82,1.795,281.78539
70.83,1.795,281.80334
70.84,1.795,281.82129
70.84,1.795,281.82129
70.85,1.795,281.83924
70.86,1.795,281.85719
70.87,1.795,281.87514
70.88,1.795,281.89309
70.89,1.795,281.91104
70.89,1.796,281.91104
70.9,1.796,281.929
70.91,1.796,281.94696
70.92,1.796,281.96492
70.93,1.796,281.98288
70.94,1.796,282.00084
70.94,1.796,282.00084
70.95,1.796,282.0188
70.96,1.796,282.03676
70.97,1.796,282.05472
70.98,1.796,282.07268
70.99,1.796,282.09064
70.99,1.795,282.09064
71,1.795,282.10859
71.01,1.795,282.12654
71.02,1.795,282.14449
71.03,1.795,282.16244
71.04,1.795,282.18039
71.04,1.796,282.18039
71.05,1.796,282.19835
71.06,1.796,282.21631
71.07,1.796,282.23427
71.08,1.796,282.25223
71.09,1.796,282.27019
71.09,1.796,282.27019
71.1,1.796,282.28815
71.11,1.795,282.3061
71.12,1.795,282.32405
71.13,1.795,282.342
71.14,1.795,282.35995
71.14,1.795,282.35995
71.15,1.795,282.3779
71.16,1.795,282.39585
71.17,1.795,282.4138
71.18,1.794,282.43174
71.19,1.794,282.44968
71.19,1.794,282.44968
71.2,1.794,282.46762
71.21,1.794,282.48556
71.22,1.794,282.5035
71.23,1.794,282.52144
71.24,1.794,282.53938
71.24,1.795,282.53938
71.25,1.795,282.55733
71.26,1.795,282.57528
71.27,1.795,282.59323
71.28,1.795,282.61118
71.29,1.794,282.62912
71.29,1.794,282.62912
71.3,1.794,282.64706
71.31,1.794,282.665
71.32,1.794,282.68294
71.33,1.794,282.70088
71.34,1.794,282.71882
71.34,1.794,282.71882
71.35,1.794,282.73676
71.36,1.794,282.7547
71.37,1.794,282.77264
71.38,1.794,282.79058
71.39,1.794,282.80852
71.39,1.794,282.80852
71.4,1.794,282.82646
71.41,1.794,282.8444
71.42,1.794,282.86234
71.43,1.794,282.88028
71.44,1.794,282.89822
71.44,1.794,282.89822
71.45,1.794,282.91616
71.46,1.794,282.9341
71.47,1.794,282.95204
71.48,1.794,282.96998
71.49,1.794,282.98792
71.49,1.794,282.98792
71.5,1.794,283.00586
71.51,1.794,283.0238
71.52,1.795,283.04175
71.53,1.795,283.0597
71.54,1.795,283.07765
71.54,1.795,283.07765
71.55,1.795,283.0956
71.56,1.795,283.11355
71.57,1.795,283.1315
71.58,1.795,283.14945
71.59,1.795,283.1674
71.59,1.795,283.1674
71.6,1.795,283.18535
71.61,1.796,283.20331
71.62,1.796,283.22127
71.63,1.796,283.23923
71.64,1.795,283.25718
71.64,1.795,283.25718
71.65,1.795,283.27513
71.66,1.795,283.29308
71.67,1.795,283.31103
71.68,1.794,283.32897
71.69,1.794,283.34691
71.7,1.794,283.36485
71.7,1.795,283.36485
71.71,1.795,283.3828
71.72,1.795,283.40075
71.73,1.795,283.4187
71.74,1.795,283.43665
71.74,1.796,283.43665
71.75,1.796,283.45461
71.76,1.796,283.47257
71.77,1.796,283.49053
71.78,1.796,283.50849
71.79,1.796,283.52645
71.8,1.796,283.54441
71.8,1.796,283.54441
71.81,1.796,283.56237
71.82,1.796,283.58033
71.83,1.796,283.59829
71.84,1.796,283.61625
71.84,1.796,283.61625
71.85,1.796,283.63421
71.86,1.796,283.65217
71.87,1.797,283.67014
71.88,1.797,283.68811
71.89,1.797,283.70608
71.89,1.797,283.70608
71.9,1.796,283.72404
71.91,1.796,283.742
71.92,1.796,283.75996
71.93,1.796,283.77792
71.94,1.796,283.79588
71.94,1.796,283.79588
71.95,1.796,283.81384
71.96,1.796,283.8318
71.97,1.796,283.84976
71.98,1.796,283.86772
71.99,1.796,283.88568
71.99,1.797,283.88568
72,1.797,283.90365
72.01,1.797,283.92162
72.02,1.798,283.9396
72.03,1.798,283.95758
72.04,1.798,283.97556
72.04,1.798,283.97556
72.05,1.798,283.99354
72.06,1.798,284.01152
72.07,1.798,284.0295
72.08,1.798,284.04748
72.09,1.798,284.06546
72.09,1.798,284.06546
72.1,1.798,284.08344
72.11,1.798,284.10142
72.12,1.798,284.1194
72.13,1.798,284.13738
72.14,1.798,284.15536
72.14,1.799,284.15536
72.15,1.799,284.17335
72.16,1.799,284.19134
72.17,1.799,284.20933
72.18,1.799,284.22732
72.19,1.799,284.24531
72.19,1.799,284.24531
72.2,1.799,284.2633
72.21,1.799,284.28129
72.22,1.799,284.29928
72.23,1.799,284.31727
72.24,1.799,284.33526
72.24,1.799,284.33526
72.25,1.799,284.35325
72.26,1.799,284.37124
72.27,1.799,284.38923
72.28,1.799,284.40722
72.29,1.799,284.42521
72.29,1.799,284.42521
72.3,1.799,284.4432
72.31,1.799,284.46119
72.32,1.799,284.47918
72.33,1.799,284.49717
72.34,1.799,284.51516
72.34,1.799,284.51516
72.35,1.799,284.53315
72.36,1.799,284.55114
72.37,1.8,284.56914
72.38,1.8,284.58714
72.39,1.8,284.60514
72.39,1.8,284.60514
72.4,1.8,284.62314
72.41,1.8,284.64114
72.42,1.8,284.65914
72.43,1.8,284.67714
72.44,1.8,284.69514
72.44,1.799,284.69514
72.45,1.799,284.71313
72.46,1.799,284.73112
72.47,1.799,284.74911
72.48,1.799,284.7671
72.49,1.798,284.78508
72.5,1.798,284.80306
72.5,1.799,284.80306
72.51,1.799,284.82105
72.52,1.799,284.83904
72.53,1.799,284.85703
72.54,1.799,284.87502
72.54,1.799,284.87502
72.55,1.799,284.89301
72.56,1.799,284.911
72.57,1.799,284.92899
72.58,1.799,284.94698
72.59,1.799,284.96497
72.59,1.799,284.96497
72.6,1.798,284.98295
72.61,1.798,285.00093
